!  Spectrum from file:  C:\ROT\ether\S\ohio\ether_o2b.spe
!
 299534.4453   0.1813
 299534.4981   0.1800
 299534.5508   0.1789
 299534.6035   0.1779
 299534.6562   0.1765
 299534.7090   0.1758
 299534.7617   0.1748
 299534.8144   0.1737
 299534.8671   0.1734
 299534.9199   0.1727
 299534.9726   0.1731
 299535.0253   0.1734
 299535.0780   0.1748
 299535.1308   0.1765
 299535.1835   0.1789
 299535.2362   0.1824
 299535.2889   0.1862
 299535.3417   0.1907
 299535.3944   0.1952
 299535.4471   0.2000
 299535.4998   0.2041
 299535.5526   0.2079
 299535.6053   0.2111
 299535.6580   0.2128
 299535.7107   0.2131
 299535.7635   0.2124
 299535.8162   0.2107
 299535.8689   0.2073
 299535.9216   0.2031
 299535.9744   0.1976
 299536.0271   0.1917
 299536.0798   0.1845
 299536.1325   0.1775
 299536.1853   0.1710
 299536.2380   0.1641
 299536.2907   0.1582
 299536.3434   0.1527
 299536.3962   0.1482
 299536.4489   0.1447
 299536.5016   0.1434
 299536.5543   0.1427
 299536.6071   0.1437
 299536.6598   0.1458
 299536.7125   0.1499
 299536.7652   0.1547
 299536.8180   0.1596
 299536.8707   0.1651
 299536.9234   0.1696
 299536.9761   0.1724
 299537.0289   0.1727
 299537.0816   0.1706
 299537.1343   0.1651
 299537.1870   0.1551
 299537.2398   0.1406
 299537.2925   0.1216
 299537.3452   0.0991
 299537.3979   0.0732
 299537.4507   0.0449
 299537.5034   0.0155
 299537.5561  -0.0121
 299537.6088  -0.0380
 299537.6616  -0.0584
 299537.7143  -0.0701
 299537.7670  -0.0729
 299537.8197  -0.0649
 299537.8725  -0.0446
 299537.9252  -0.0090
 299537.9779   0.0415
 299538.0306   0.1036
 299538.0834   0.1765
 299538.1361   0.2577
 299538.1888   0.3461
 299538.2416   0.4335
 299538.2943   0.5174
 299538.3470   0.5948
 299538.3997   0.6598
 299538.4525   0.7067
 299538.5052   0.7358
 299538.5579   0.7468
 299538.6106   0.7389
 299538.6634   0.7088
 299538.7161   0.6604
 299538.7688   0.5993
 299538.8215   0.5282
 299538.8743   0.4491
 299538.9270   0.3661
 299538.9797   0.2850
 299539.0324   0.2076
 299539.0852   0.1368
 299539.1379   0.0753
 299539.1906   0.0269
 299539.2433  -0.0107
 299539.2961  -0.0366
 299539.3488  -0.0518
 299539.4015  -0.0542
 299539.4542  -0.0463
 299539.5070  -0.0307
 299539.5597  -0.0093
 299539.6124   0.0173
 299539.6651   0.0473
 299539.7179   0.0777
 299539.7706   0.1074
 299539.8233   0.1361
 299539.8760   0.1606
 299539.9288   0.1800
 299539.9815   0.1955
 299540.0342   0.2062
 299540.0869   0.2124
 299540.1397   0.2145
 299540.1924   0.2124
 299540.2451   0.2079
 299540.2978   0.2017
 299540.3506   0.1945
 299540.4033   0.1872
 299540.4560   0.1803
 299540.5087   0.1737
 299540.5615   0.1686
 299540.6142   0.1644
 299540.6669   0.1620
 299540.7196   0.1606
 299540.7724   0.1603
 299540.8251   0.1606
 299540.8778   0.1617
 299540.9305   0.1637
 299540.9833   0.1658
 299541.0360   0.1679
 299541.0887   0.1703
 299541.1414   0.1727
 299541.1942   0.1748
 299541.2469   0.1769
 299541.2996   0.1782
 299541.3523   0.1796
 299541.4051   0.1807
 299541.4578   0.1817
 299541.5105   0.1817
 299541.5632   0.1817
 299541.6160   0.1813
 299541.6687   0.1807
 299541.7214   0.1800
 299541.7741   0.1793
 299541.8269   0.1786
 299541.8796   0.1782
 299541.9323   0.1779
 299541.9850   0.1775
 299542.0378   0.1779
 299542.0905   0.1779
 299542.1432   0.1779
 299542.1959   0.1779
 299542.2487   0.1779
 299542.3014   0.1782
 299542.3541   0.1775
 299542.4068   0.1775
 299542.4596   0.1772
 299542.5123   0.1775
 299542.5650   0.1772
 299542.6177   0.1779
 299542.6705   0.1786
 299542.7232   0.1803
 299542.7759   0.1824
 299542.8286   0.1848
 299542.8814   0.1883
 299542.9341   0.1921
 299542.9868   0.1965
 299543.0395   0.2014
 299543.0923   0.2059
 299543.1450   0.2104
 299543.1977   0.2145
 299543.2504   0.2180
 299543.3032   0.2207
 299543.3559   0.2225
 299543.4086   0.2235
 299543.4613   0.2235
 299543.5141   0.2225
 299543.5668   0.2204
 299543.6195   0.2173
 299543.6722   0.2138
 299543.7250   0.2104
 299543.7777   0.2059
 299543.8304   0.2014
 299543.8831   0.1969
 299543.9359   0.1921
 299543.9886   0.1879
 299544.0413   0.1838
 299544.0940   0.1800
 299544.1468   0.1765
 299544.1995   0.1734
 299544.2522   0.1713
 299544.3049   0.1693
 299544.3577   0.1675
 299544.4104   0.1665
 299544.4631   0.1665
 299544.5158   0.1668
 299544.5686   0.1679
 299544.6213   0.1693
 299544.6740   0.1710
 299544.7267   0.1734
 299544.7795   0.1758
 299544.8322   0.1786
 299544.8849   0.1807
 299544.9376   0.1831
 299544.9904   0.1848
 299545.0431   0.1858
 299545.0958   0.1862
 299545.1485   0.1858
 299545.2013   0.1838
 299545.2540   0.1807
 299545.3067   0.1769
 299545.3594   0.1720
 299545.4122   0.1668
 299545.4649   0.1610
 299545.5176   0.1554
 299545.5703   0.1509
 299545.6231   0.1472
 299545.6758   0.1454
 299545.7285   0.1454
 299545.7812   0.1482
 299545.8340   0.1527
 299545.8867   0.1606
 299545.9394   0.1706
 299545.9921   0.1817
 299546.0449   0.1938
 299546.0976   0.2059
 299546.1503   0.2162
 299546.2031   0.2245
 299546.2558   0.2301
 299546.3085   0.2311
 299546.3612   0.2259
 299546.4140   0.2159
 299546.4667   0.2007
 299546.5194   0.1803
 299546.5721   0.1537
 299546.6249   0.1226
 299546.6776   0.0891
 299546.7303   0.0539
 299546.7830   0.0183
 299546.8358  -0.0149
 299546.8885  -0.0435
 299546.9412  -0.0663
 299546.9939  -0.0812
 299547.0467  -0.0846
 299547.0994  -0.0746
 299547.1521  -0.0518
 299547.2048  -0.0166
 299547.2576   0.0325
 299547.3103   0.0967
 299547.3630   0.1713
 299547.4157   0.2525
 299547.4685   0.3375
 299547.5212   0.4238
 299547.5739   0.5050
 299547.6266   0.5765
 299547.6794   0.6366
 299547.7321   0.6822
 299547.7848   0.7095
 299547.8375   0.7140
 299547.8903   0.7009
 299547.9430   0.6718
 299547.9957   0.6276
 299548.0484   0.5689
 299548.1012   0.5009
 299548.1539   0.4283
 299548.2066   0.3544
 299548.2593   0.2812
 299548.3121   0.2131
 299548.3648   0.1527
 299548.4175   0.0991
 299548.4702   0.0542
 299548.5230   0.0183
 299548.5757  -0.0066
 299548.6284  -0.0235
 299548.6811  -0.0335
 299548.7339  -0.0373
 299548.7866  -0.0352
 299548.8393  -0.0276
 299548.8920  -0.0162
 299548.9448  -0.0021
 299548.9975   0.0145
 299549.0502   0.0328
 299549.1029   0.0525
 299549.1557   0.0732
 299549.2084   0.0936
 299549.2611   0.1140
 299549.3138   0.1340
 299549.3666   0.1516
 299549.4193   0.1679
 299549.4720   0.1820
 299549.5247   0.1934
 299549.5775   0.2028
 299549.6302   0.2083
 299549.6829   0.2114
 299549.7356   0.2124
 299549.7884   0.2111
 299549.8411   0.2076
 299549.8938   0.2024
 299549.9465   0.1969
 299549.9993   0.1914
 299550.0520   0.1848
 299550.1047   0.1793
 299550.1574   0.1737
 299550.2102   0.1689
 299550.2629   0.1655
 299550.3156   0.1627
 299550.3683   0.1610
 299550.4211   0.1599
 299550.4738   0.1603
 299550.5265   0.1610
 299550.5792   0.1623
 299550.6320   0.1648
 299550.6847   0.1679
 299550.7374   0.1713
 299550.7901   0.1748
 299550.8429   0.1789
 299550.8956   0.1831
 299550.9483   0.1869
 299551.0010   0.1907
 299551.0538   0.1945
 299551.1065   0.1976
 299551.1592   0.2003
 299551.2119   0.2017
 299551.2647   0.2024
 299551.3174   0.2024
 299551.3701   0.2024
 299551.4228   0.2007
 299551.4756   0.1990
 299551.5283   0.1962
 299551.5810   0.1934
 299551.6337   0.1903
 299551.6865   0.1872
 299551.7392   0.1845
 299551.7919   0.1820
 299551.8446   0.1796
 299551.8974   0.1779
 299551.9501   0.1765
 299552.0028   0.1758
 299552.0555   0.1755
 299552.1083   0.1758
 299552.1610   0.1762
 299552.2137   0.1775
 299552.2664   0.1793
 299552.3192   0.1807
 299552.3719   0.1827
 299552.4246   0.1848
 299552.4773   0.1869
 299552.5301   0.1886
 299552.5828   0.1907
 299552.6355   0.1921
 299552.6882   0.1938
 299552.7410   0.1945
 299552.7937   0.1948
 299552.8464   0.1955
 299552.8991   0.1955
 299552.9519   0.1952
 299553.0046   0.1945
 299553.0573   0.1938
 299553.1100   0.1931
 299553.1628   0.1921
 299553.2155   0.1910
 299553.2682   0.1900
 299553.3209   0.1889
 299553.3737   0.1876
 299553.4264   0.1865
 299553.4791   0.1855
 299553.5318   0.1841
 299553.5846   0.1827
 299553.6373   0.1813
 299553.6900   0.1803
 299553.7427   0.1789
 299553.7955   0.1772
 299553.8482   0.1762
 299553.9009   0.1748
 299553.9536   0.1734
 299554.0064   0.1717
 299554.0591   0.1696
 299554.1118   0.1675
 299554.1646   0.1651
 299554.2173   0.1627
 299554.2700   0.1592
 299554.3227   0.1547
 299554.3755   0.1492
 299554.4282   0.1420
 299554.4809   0.1337
 299554.5336   0.1237
 299554.5864   0.1112
 299554.6391   0.0967
 299554.6918   0.0805
 299554.7445   0.0625
 299554.7973   0.0428
 299554.8500   0.0221
 299554.9027   0.0017
 299554.9554  -0.0180
 299555.0082  -0.0359
 299555.0609  -0.0501
 299555.1136  -0.0584
 299555.1663  -0.0594
 299555.2191  -0.0511
 299555.2718  -0.0339
 299555.3245  -0.0059
 299555.3772   0.0370
 299555.4300   0.0908
 299555.4827   0.1547
 299555.5354   0.2269
 299555.5881   0.3057
 299555.6409   0.3886
 299555.6936   0.4705
 299555.7463   0.5472
 299555.7990   0.6162
 299555.8518   0.6739
 299555.9045   0.7130
 299555.9572   0.7358
 299556.0099   0.7413
 299556.0627   0.7302
 299556.1154   0.7033
 299556.1681   0.6573
 299556.2208   0.6014
 299556.2736   0.5378
 299556.3263   0.4691
 299556.3790   0.3983
 299556.4317   0.3288
 299556.4845   0.2639
 299556.5372   0.2045
 299556.5899   0.1520
 299556.6426   0.1071
 299556.6954   0.0725
 299556.7481   0.0453
 299556.8008   0.0252
 299556.8535   0.0117
 299556.9063   0.0045
 299556.9590   0.0031
 299557.0117   0.0055
 299557.0644   0.0107
 299557.1172   0.0187
 299557.1699   0.0287
 299557.2226   0.0397
 299557.2753   0.0522
 299557.3281   0.0642
 299557.3808   0.0760
 299557.4335   0.0881
 299557.4862   0.0991
 299557.5390   0.1095
 299557.5917   0.1192
 299557.6444   0.1278
 299557.6971   0.1351
 299557.7499   0.1420
 299557.8026   0.1475
 299557.8553   0.1520
 299557.9080   0.1558
 299557.9608   0.1592
 299558.0135   0.1620
 299558.0662   0.1648
 299558.1189   0.1668
 299558.1717   0.1689
 299558.2244   0.1710
 299558.2771   0.1727
 299558.3298   0.1741
 299558.3826   0.1758
 299558.4353   0.1772
 299558.4880   0.1786
 299558.5407   0.1800
 299558.5935   0.1813
 299558.6462   0.1824
 299558.6989   0.1841
 299558.7516   0.1851
 299558.8044   0.1865
 299558.8571   0.1876
 299558.9098   0.1893
 299558.9625   0.1910
 299559.0153   0.1924
 299559.0680   0.1938
 299559.1207   0.1948
 299559.1734   0.1959
 299559.2262   0.1965
 299559.2789   0.1969
 299559.3316   0.1972
 299559.3843   0.1969
 299559.4371   0.1965
 299559.4898   0.1962
 299559.5425   0.1959
 299559.5952   0.1948
 299559.6480   0.1948
 299559.7007   0.1938
 299559.7534   0.1934
 299559.8061   0.1934
 299559.8589   0.1938
 299559.9116   0.1938
 299559.9643   0.1945
 299560.0170   0.1945
 299560.0698   0.1952
 299560.1225   0.1952
 299560.1752   0.1955
 299560.2279   0.1952
 299560.2807   0.1952
 299560.3334   0.1941
 299560.3861   0.1931
 299560.4388   0.1921
 299560.4916   0.1907
 299560.5443   0.1893
 299560.5970   0.1872
