This file contains output data from Touchstone simulation...
FREQ-GHZ  DB[S11]  DB[S21]  DB[S11]  S21TRUE  DB[S21]   RE[Z1]   IM[Z1]   RE[Z1]   IM[Z1]  RE[S11]  IM[S11]  RE[S11]  IM[S11] MAG[S11] ANG[S11] MAG[S11] ANG[S11]
           C20F75   C20F75 C20F75IE   OUTEQN C20F75IE C20F75IE C20F75IE   C20F75   C20F75 C20F75IE C20F75IE   C20F75   C20F75 C20F75IE C20F75IE   C20F75   C20F75
                                          DB
 4.68000   -6.985   -7.071   -1.662   -6.101  -13.483   17.224   79.472   22.742  -19.892    0.380    0.733   -0.279   -0.350    0.826   62.640    0.447 -128.586
 4.68500   -7.064   -7.038   -1.667   -6.087  -13.477   17.352   79.706   22.885  -19.616    0.381    0.732   -0.279   -0.344    0.825   62.472    0.443 -129.054
 4.69000   -7.144   -7.006   -1.671   -6.074  -13.470   17.481   79.941   23.028  -19.340    0.383    0.730   -0.280   -0.339    0.825   62.305    0.439 -129.525
 4.69500   -7.225   -6.974   -1.676   -6.061  -13.464   17.612   80.176   23.173  -19.063    0.385    0.729   -0.280   -0.333    0.824   62.138    0.435 -130.000
 4.70000   -7.307   -6.942   -1.681   -6.049  -13.458   17.743   80.412   23.317  -18.787    0.387    0.727   -0.280   -0.328    0.824   61.970    0.431 -130.478
 4.70500   -7.390   -6.912   -1.686   -6.038  -13.452   17.879   80.649   23.464  -18.511    0.389    0.726   -0.280   -0.323    0.824   61.803    0.427 -130.959
 4.71000   -7.474   -6.883   -1.692   -6.027  -13.446   18.016   80.886   23.612  -18.234    0.391    0.724   -0.280   -0.317    0.823   61.635    0.423 -131.443
 4.71500   -7.559   -6.854   -1.697   -6.016  -13.441   18.153   81.124   23.760  -17.957    0.393    0.723   -0.280   -0.312    0.823   61.467    0.419 -131.931
 4.72000   -7.645   -6.825   -1.702   -6.006  -13.435   18.292   81.363   23.909  -17.681    0.395    0.721   -0.280   -0.306    0.822   61.300    0.415 -132.423
 4.72500   -7.732   -6.799   -1.707   -5.997  -13.431   18.436   81.601   24.060  -17.404    0.397    0.719   -0.280   -0.301    0.822   61.132    0.411 -132.917
 4.73000   -7.820   -6.772   -1.713   -5.988  -13.426   18.580   81.841   24.212  -17.127    0.398    0.718   -0.279   -0.295    0.821   60.964    0.406 -133.415
 4.73500   -7.909   -6.747   -1.718   -5.980  -13.421   18.726   82.081   24.365  -16.849    0.400    0.716   -0.279   -0.290    0.820   60.797    0.402 -133.918
 4.74000   -7.998   -6.722   -1.724   -5.972  -13.417   18.873   82.322   24.518  -16.572    0.402    0.715   -0.279   -0.284    0.820   60.629    0.398 -134.425
